dem,error,generation,hyperparameter
0.1804347826,0.2978723404,238,"OrderedDict([('criterion', 0.8445238782721753), ('max_depth', 1.2613160459449155), ('min_samples_split', 0.43384379574671295), ('min_samples_leaf', 0.16111267284493938), ('max_leaf_nodes', 364.30802861509767), ('min_impurity_decrease', 0.9187578450796732), ('class_weight', 0.7106565127105662)])"
0.1804347826,0.2978723404,238,"OrderedDict([('criterion', 0.8298738197113886), ('max_depth', 1.273226691877873), ('min_samples_split', 0.42982078138604696), ('min_samples_leaf', 0.1592761546284068), ('max_leaf_nodes', 364.5744216412637), ('min_impurity_decrease', 0.9121921428645524), ('class_weight', 0.7076787545276113)])"
0.1804347826,0.2978723404,238,"OrderedDict([('criterion', 0.8536775020452055), ('max_depth', 1.2542885732748625), ('min_samples_split', 0.4360139026075821), ('min_samples_leaf', 0.15461042965817628), ('max_leaf_nodes', 365.1376733387855), ('min_impurity_decrease', 0.9309617820059016), ('class_weight', 0.7128075729377906)])"
0.1804347826,0.2978723404,238,"OrderedDict([('criterion', 0.8405221021465038), ('max_depth', 1.269289716736427), ('min_samples_split', 0.4299309802366756), ('min_samples_leaf', 0.1512484853387924), ('max_leaf_nodes', 364.3025302783918), ('min_impurity_decrease', 0.9101360705122692), ('class_weight', 0.7076076337648006)])"
0.1804347826,0.2978723404,238,"OrderedDict([('criterion', 0.8578947503149255), ('max_depth', 1.2579091482975455), ('min_samples_split', 0.4313543284635475), ('min_samples_leaf', 0.1608580604446464), ('max_leaf_nodes', 364.82840359419197), ('min_impurity_decrease', 0.9240681664271225), ('class_weight', 0.7134981672764695)])"
0.1804347826,0.2978723404,238,"OrderedDict([('criterion', 0.811782042869554), ('max_depth', 1.2788490803658643), ('min_samples_split', 0.38625002912837225), ('min_samples_leaf', 0.15791957664217254), ('max_leaf_nodes', 365.19191185788225), ('min_impurity_decrease', 0.9115735463078556), ('class_weight', 0.7053477153784751)])"
0.1804347826,0.2978723404,238,"OrderedDict([('criterion', 0.8433713285909535), ('max_depth', 1.2613798936888365), ('min_samples_split', 0.43002465134133033), ('min_samples_leaf', 0.15760658574190226), ('max_leaf_nodes', 364.5444020505457), ('min_impurity_decrease', 0.9180083359850266), ('class_weight', 0.711361842011074)])"
0.1804347826,0.2978723404,238,"OrderedDict([('criterion', 0.8419931675829162), ('max_depth', 1.2573021789086514), ('min_samples_split', 0.3538360555403641), ('min_samples_leaf', 0.1588112920786014), ('max_leaf_nodes', 365.1036217060409), ('min_impurity_decrease', 0.9198649686039443), ('class_weight', 0.708136799919754)])"
0.1804347826,0.2978723404,238,"OrderedDict([('criterion', 0.7877185493813333), ('max_depth', 1.3017936249992517), ('min_samples_split', 0.3548825476775711), ('min_samples_leaf', 0.15679823695438772), ('max_leaf_nodes', 365.2485011236076), ('min_impurity_decrease', 0.9047192931542416), ('class_weight', 0.7005975055753909)])"
0.1804347826,0.2978723404,238,"OrderedDict([('criterion', 0.8505175329956529), ('max_depth', 1.2576726850379163), ('min_samples_split', 0.4349433015693677), ('min_samples_leaf', 0.16088213264643658), ('max_leaf_nodes', 364.5337403328331), ('min_impurity_decrease', 0.9213469987351273), ('class_weight', 0.7107052520098823)])"
0.1804347826,0.2978723404,238,"OrderedDict([('criterion', 0.8777727641224607), ('max_depth', 1.2528404147587184), ('min_samples_split', 0.43937391094381245), ('min_samples_leaf', 0.16226570171470703), ('max_leaf_nodes', 365.6163342846491), ('min_impurity_decrease', 0.9345603055938841), ('class_weight', 0.7219427291023397)])"
0.1804347826,0.2978723404,238,"OrderedDict([('criterion', 0.8504912582148748), ('max_depth', 1.269685289757932), ('min_samples_split', 0.42847156020563865), ('min_samples_leaf', 0.15527447322810142), ('max_leaf_nodes', 364.3623663590918), ('min_impurity_decrease', 0.912383809632919), ('class_weight', 0.7082287275427087)])"
0.1804347826,0.2978723404,238,"OrderedDict([('criterion', 0.8260712222735077), ('max_depth', 1.287201648214358), ('min_samples_split', 0.4269690531538606), ('min_samples_leaf', 0.15895295583676483), ('max_leaf_nodes', 364.63776106866675), ('min_impurity_decrease', 0.9055957466191485), ('class_weight', 0.7052169132536298)])"
0.1804347826,0.2978723404,238,"OrderedDict([('criterion', 0.8275696634309448), ('max_depth', 1.2709364305979445), ('min_samples_split', 0.43309023539285074), ('min_samples_leaf', 0.1594494490304527), ('max_leaf_nodes', 364.3379281518723), ('min_impurity_decrease', 0.913625842000159), ('class_weight', 0.707862152161126)])"
0.1804347826,0.2978723404,238,"OrderedDict([('criterion', 0.846499580514197), ('max_depth', 1.263598081093687), ('min_samples_split', 0.4326878330841485), ('min_samples_leaf', 0.14871937711037878), ('max_leaf_nodes', 364.8847321213959), ('min_impurity_decrease', 0.9190415298760438), ('class_weight', 0.7089934649355202)])"
0.1804347826,0.2978723404,238,"OrderedDict([('criterion', 0.8518778570525026), ('max_depth', 1.2564649347959118), ('min_samples_split', 0.4326874438295949), ('min_samples_leaf', 0.15645560897136698), ('max_leaf_nodes', 364.06057904331624), ('min_impurity_decrease', 0.917476070350264), ('class_weight', 0.711278517494298)])"
0.1804347826,0.2978723404,238,"OrderedDict([('criterion', 0.8448031164865105), ('max_depth', 1.267605264714445), ('min_samples_split', 0.42988828879825125), ('min_samples_leaf', 0.1508846847168609), ('max_leaf_nodes', 364.29527431360066), ('min_impurity_decrease', 0.9100807452941354), ('class_weight', 0.7073221961825811)])"
0.1804347826,0.2978723404,238,"OrderedDict([('criterion', 0.8390207887843404), ('max_depth', 1.2710126093935108), ('min_samples_split', 0.4300095290044381), ('min_samples_leaf', 0.15215297750223156), ('max_leaf_nodes', 364.3133838665518), ('min_impurity_decrease', 0.9102003470263681), ('class_weight', 0.7082393557323476)])"
0.1804347826,0.2978723404,238,"OrderedDict([('criterion', 0.8544539651583478), ('max_depth', 1.261325567849687), ('min_samples_split', 0.429233163606886), ('min_samples_leaf', 0.16200463298461262), ('max_leaf_nodes', 364.4599097017766), ('min_impurity_decrease', 0.9199304283794127), ('class_weight', 0.7113695567449297)])"
0.1804347826,0.2978723404,238,"OrderedDict([('criterion', 0.8388039364990725), ('max_depth', 1.262927156952462), ('min_samples_split', 0.4334507684949862), ('min_samples_leaf', 0.15974524346992724), ('max_leaf_nodes', 364.5157152910557), ('min_impurity_decrease', 0.9196511912951068), ('class_weight', 0.7107087729020737)])"
0.1804347826,0.2978723404,238,"OrderedDict([('criterion', 0.8078579169590697), ('max_depth', 1.2819384962620082), ('min_samples_split', 0.42922018034897796), ('min_samples_leaf', 0.15166531790979673), ('max_leaf_nodes', 364.3501874846811), ('min_impurity_decrease', 0.9066143428002501), ('class_weight', 0.7011559199161328)])"
0.1804347826,0.2978723404,238,"OrderedDict([('criterion', 0.8394576817769854), ('max_depth', 1.2715802938409442), ('min_samples_split', 0.42821111674037793), ('min_samples_leaf', 0.15058735137982296), ('max_leaf_nodes', 363.7937201137879), ('min_impurity_decrease', 0.9084129354022807), ('class_weight', 0.7090355861943818)])"
0.1804347826,0.2978723404,238,"OrderedDict([('criterion', 0.8260932077534201), ('max_depth', 1.275193398324666), ('min_samples_split', 0.4304525897446708), ('min_samples_leaf', 0.16015467603656208), ('max_leaf_nodes', 364.43373052833886), ('min_impurity_decrease', 0.9123317801295119), ('class_weight', 0.7068006105558641)])"
0.1804347826,0.2978723404,238,"OrderedDict([('criterion', 0.8515573561371078), ('max_depth', 1.2634800483943243), ('min_samples_split', 0.47780603562532353), ('min_samples_leaf', 0.14815794311334132), ('max_leaf_nodes', 363.9941843639358), ('min_impurity_decrease', 0.9109971760442936), ('class_weight', 0.7111884088757021)])"
0.1804347826,0.2978723404,238,"OrderedDict([('criterion', 0.8156209252537647), ('max_depth', 1.2679588152812262), ('min_samples_split', 0.43245476713078324), ('min_samples_leaf', 0.15706323301865247), ('max_leaf_nodes', 364.691243693442), ('min_impurity_decrease', 0.9101947445877454), ('class_weight', 0.7015379841740063)])"
0.1804347826,0.2978723404,238,"OrderedDict([('criterion', 0.7911613321197095), ('max_depth', 1.3040735075275836), ('min_samples_split', 0.4317991751451101), ('min_samples_leaf', 0.15274721295293062), ('max_leaf_nodes', 365.8535865922312), ('min_impurity_decrease', 0.9048940242633108), ('class_weight', 0.6956200788546919)])"
0.1804347826,0.2978723404,238,"OrderedDict([('criterion', 0.8374768574240896), ('max_depth', 1.2809118880859478), ('min_samples_split', 0.4351653175168454), ('min_samples_leaf', 0.13927829123830937), ('max_leaf_nodes', 364.4338682820186), ('min_impurity_decrease', 0.9065631219123546), ('class_weight', 0.7070719236412235)])"
0.1804347826,0.2978723404,238,"OrderedDict([('criterion', 0.8519132421540512), ('max_depth', 1.2567498940228692), ('min_samples_split', 0.4314010763906303), ('min_samples_leaf', 0.16205583565690868), ('max_leaf_nodes', 364.5341161400369), ('min_impurity_decrease', 0.9214863475014485), ('class_weight', 0.7141318093674985)])"
0.1804347826,0.2978723404,238,"OrderedDict([('criterion', 0.8645832363365494), ('max_depth', 1.2556703751756841), ('min_samples_split', 0.43513394034646996), ('min_samples_leaf', 0.1630301978340686), ('max_leaf_nodes', 364.28695477174057), ('min_impurity_decrease', 0.9244685126319011), ('class_weight', 0.7156306666329406)])"
0.1804347826,0.2978723404,238,"OrderedDict([('criterion', 0.8614545225918843), ('max_depth', 1.2559740630063958), ('min_samples_split', 0.43474271332926195), ('min_samples_leaf', 0.16035643842670844), ('max_leaf_nodes', 365.5414322860136), ('min_impurity_decrease', 0.9344460800450894), ('class_weight', 0.7188601078531592)])"
0.1804347826,0.2978723404,238,"OrderedDict([('criterion', 0.7828188982467), ('max_depth', 1.3017835862998528), ('min_samples_split', 0.4239443454430057), ('min_samples_leaf', 0.1567495197009346), ('max_leaf_nodes', 364.51101180476405), ('min_impurity_decrease', 0.8994418046718167), ('class_weight', 0.6975663077692418)])"
0.1804347826,0.2978723404,239,"OrderedDict([('criterion', 0.8903229628833975), ('max_depth', 1.2468199775636646), ('min_samples_split', 0.44480628482569007), ('min_samples_leaf', 0.16280793990499906), ('max_leaf_nodes', 366.52969395966574), ('min_impurity_decrease', 0.9518078233453463), ('class_weight', 0.7271286622602572)])"
0,0.3457446809,239,"OrderedDict([('criterion', 0.1607525406639022), ('max_depth', 12.86561929868249), ('min_samples_split', 0.6055723338350731), ('min_samples_leaf', 0.38338080243395983), ('max_leaf_nodes', 544.5649567369076), ('min_impurity_decrease', 0.849404229697515), ('class_weight', 0.6261630624117006)])"
0.1804347826,0.2978723404,239,"OrderedDict([('criterion', 0.8491689956126552), ('max_depth', 1.2599621559376697), ('min_samples_split', 0.43290840364837296), ('min_samples_leaf', 0.15323117454940582), ('max_leaf_nodes', 364.26317853057344), ('min_impurity_decrease', 0.9160974978955564), ('class_weight', 0.7099272539045294)])"
0.1304347826,0.3031914894,239,"OrderedDict([('criterion', 0.5289214231167799), ('max_depth', 7.989467014166331), ('min_samples_split', 0.5545324271560373), ('min_samples_leaf', 0.3164525891582005), ('max_leaf_nodes', 454.26795188261445), ('min_impurity_decrease', 0.8921274714201408), ('class_weight', 0.6895739031609911)])"
0.0304347826,0.3138297872,239,"OrderedDict([('criterion', 0.7780932099216099), ('max_depth', 7.163289724284985), ('min_samples_split', 0.49692885157724725), ('min_samples_leaf', 0.2029855307953083), ('max_leaf_nodes', 497.44471837781555), ('min_impurity_decrease', 0.8519318373633703), ('class_weight', 0.6534662104108331)])"
0.1,0.3085106383,239,"OrderedDict([('criterion', 0.265303461297272), ('max_depth', 10.314135498568278), ('min_samples_split', 0.4757435637508989), ('min_samples_leaf', 0.30070678762898717), ('max_leaf_nodes', 491.22167894477286), ('min_impurity_decrease', 0.7460160943490783), ('class_weight', 0.516284795634208)])"
0.002173913,0.329787234,239,"OrderedDict([('criterion', 0.6206487469133412), ('max_depth', 10.451147271795831), ('min_samples_split', 0.4140734596544718), ('min_samples_leaf', 0.1571799206841188), ('max_leaf_nodes', 499.9062837127159), ('min_impurity_decrease', 0.6834722388129145), ('class_weight', 0.5552272061726092)])"
0.0130434783,0.3191489362,239,"OrderedDict([('criterion', 0.5598197857206577), ('max_depth', 11.631307116110483), ('min_samples_split', 0.5791272279992475), ('min_samples_leaf', 0.330431275840429), ('max_leaf_nodes', 593.414141312063), ('min_impurity_decrease', 0.802772676780645), ('class_weight', 0.5985246404409252)])"
0.1,0.3085106383,239,"OrderedDict([('criterion', 0.3955653538426024), ('max_depth', 10.275309666020192), ('min_samples_split', 0.4064366504576238), ('min_samples_leaf', 0.1782321218303505), ('max_leaf_nodes', 459.8379795437659), ('min_impurity_decrease', 0.6867618026676144), ('class_weight', 0.5363726366941232)])"
0.0304347826,0.3138297872,239,"OrderedDict([('criterion', 0.6139913613054606), ('max_depth', 7.517247593004419), ('min_samples_split', 0.506581847947839), ('min_samples_leaf', 0.24521348465282614), ('max_leaf_nodes', 491.8716095777614), ('min_impurity_decrease', 0.7927030458521084), ('class_weight', 0.5765970404033552)])"
0.0086956522,0.3244680851,239,"OrderedDict([('criterion', 0.53278277093964), ('max_depth', 10.26216160728415), ('min_samples_split', 0.35749720523502015), ('min_samples_leaf', 0.12887472597796346), ('max_leaf_nodes', 436.79211327513156), ('min_impurity_decrease', 0.6567928422766861), ('class_weight', 0.5933164354470858)])"
0.0086956522,0.3244680851,239,"OrderedDict([('criterion', 0.54380440313641), ('max_depth', 10.532486379175902), ('min_samples_split', 0.5101118870696729), ('min_samples_leaf', 0.2770680455568247), ('max_leaf_nodes', 538.0488105244608), ('min_impurity_decrease', 0.6954337408225162), ('class_weight', 0.5747678699592653)])"
0.002173913,0.329787234,239,"OrderedDict([('criterion', 0.7179876328111183), ('max_depth', 10.908464154021946), ('min_samples_split', 0.5322968294914107), ('min_samples_leaf', 0.22948360585004224), ('max_leaf_nodes', 614.5624332197398), ('min_impurity_decrease', 0.7548013397584225), ('class_weight', 0.5224577477363799)])"
0.1804347826,0.2978723404,239,"OrderedDict([('criterion', 0.8164244144609903), ('max_depth', 1.2811912007188455), ('min_samples_split', 0.43122288288018484), ('min_samples_leaf', 0.14332746284156353), ('max_leaf_nodes', 364.39049846596254), ('min_impurity_decrease', 0.9065815133625703), ('class_weight', 0.7026971727794845)])"
0.1804347826,0.2978723404,239,"OrderedDict([('criterion', 0.8480464667954598), ('max_depth', 1.2638294812731388), ('min_samples_split', 0.42943991570514434), ('min_samples_leaf', 0.15504387903214514), ('max_leaf_nodes', 274.8989696299375), ('min_impurity_decrease', 0.9138993661464758), ('class_weight', 0.7084297623369319)])"
0.1804347826,0.2978723404,239,"OrderedDict([('criterion', 0.8081386943088751), ('max_depth', 1.2811198805765591), ('min_samples_split', 0.42616481008086193), ('min_samples_leaf', 0.15275380095663044), ('max_leaf_nodes', 364.3739426112426), ('min_impurity_decrease', 0.9031240798469214), ('class_weight', 0.7019013832393914)])"
0.1804347826,0.2978723404,239,"OrderedDict([('criterion', 0.8467867978432708), ('max_depth', 1.259029878954101), ('min_samples_split', 0.4303470455674017), ('min_samples_leaf', 0.16030911992926056), ('max_leaf_nodes', 364.80274362601347), ('min_impurity_decrease', 0.9190329536934314), ('class_weight', 0.7128288673780422)])"
0.1804347826,0.2978723404,239,"OrderedDict([('criterion', 0.8340855120138588), ('max_depth', 1.2654508145398105), ('min_samples_split', 0.4328668040751355), ('min_samples_leaf', 0.1517246738791434), ('max_leaf_nodes', 364.52049749634233), ('min_impurity_decrease', 0.9155036476215165), ('class_weight', 0.7082244459264608)])"
0.1804347826,0.2978723404,239,"OrderedDict([('criterion', 0.8409310513210161), ('max_depth', 1.2718147395833184), ('min_samples_split', 0.43100753977703987), ('min_samples_leaf', 0.14516681359790964), ('max_leaf_nodes', 364.2504924137154), ('min_impurity_decrease', 0.9079998838896058), ('class_weight', 0.707780328123762)])"
0.1804347826,0.2978723404,239,"OrderedDict([('criterion', 0.8461830772089116), ('max_depth', 1.2653940346706183), ('min_samples_split', 0.42848961536940133), ('min_samples_leaf', 0.15394152974124234), ('max_leaf_nodes', 364.1172704922203), ('min_impurity_decrease', 0.9117480681534745), ('class_weight', 0.70972245942095)])"
